Date,Daily_Net_Sentiment
2021-10-12,0.0
2021-10-15,-0.8655602335929871
2021-10-18,0.5586637854576111
2021-10-19,0.0
2021-10-27,-0.9621626138687134
2021-10-29,0.0
2021-11-01,0.906741738319397
2021-11-02,-0.4798972010612488
2021-11-03,0.0
2021-11-04,0.4171210726102193
2021-11-05,0.13566041588783265
2021-11-06,0.7557414770126343
2021-11-08,0.03924223780632019
2021-11-09,0.1378820538520813
2021-11-10,0.3024025807778041
2021-11-11,-0.158792120218277
2021-11-12,-0.02918018102645874
2021-11-13,0.0
2021-11-14,0.0
2021-11-15,-0.0029386639595031737
2021-11-16,0.25668974433626446
2021-11-17,0.04478575695644726
2021-11-18,0.023208005861802536
2021-11-19,-0.10383836030960084
2021-11-20,0.0
2021-11-22,0.011449933052062988
2021-11-23,0.13407613171471489
2021-11-24,0.021444886922836304
2021-11-25,0.1567695008383857
2021-11-26,0.0131269171833992
2021-11-29,-0.0067007144292195635
2021-11-30,0.26325471834702924
2021-12-01,0.0
2021-12-02,-0.9360142350196838
2021-12-03,-0.474515438079834
2021-12-06,0.3286895751953125
2021-12-07,0.4515041708946228
2021-12-08,-0.4560100883245468
2021-12-09,-0.018633615970611573
2021-12-10,-0.20385673973295423
2021-12-11,0.0
2021-12-13,-0.10227812420238148
2021-12-14,0.1143567291173068
2021-12-15,0.0
2021-12-16,0.18293237023883396
2021-12-17,-0.11001447174284193
2021-12-18,0.0
2021-12-20,-0.012443339824676514
2021-12-21,0.10821932554244995
2021-12-22,0.08102939277887344
2021-12-23,0.05438388718499078
2021-12-24,0.2599731513432094
2021-12-25,0.0
2021-12-27,0.4744445284207662
2021-12-28,-0.38013897623334614
2021-12-29,-0.2722100391983986
2021-12-30,-0.15353966610772268
2021-12-31,0.16201900442441305
2022-01-01,-0.1485137790441513
2022-01-03,0.09475007653236389
2022-01-04,-0.060087095607410775
2022-01-05,-0.19164338376786974
2022-01-06,0.18131339975765773
2022-01-07,-0.27075646140358667
2022-01-08,0.0
2022-01-10,-0.07248505262228158
2022-01-11,0.015077577187464787
2022-01-12,0.24186271677414575
2022-01-13,0.3283080919222398
2022-01-14,0.022511520446875155
2022-01-15,0.11339143514633179
2022-01-16,0.3624302506446838
2022-01-17,0.01621948927640915
2022-01-18,-0.02592856782238658
2022-01-19,0.11149108917155165
2022-01-20,0.16761208358018295
2022-01-21,-0.19440186619758607
2022-01-22,-0.15309481535639083
2022-01-23,0.08658815754784478
2022-01-24,-0.18039680488647952
2022-01-25,0.018534249550587422
2022-01-26,0.037725803397950675
2022-01-27,-0.05645950897684637
2022-01-28,-0.005313856421776538
2022-01-29,-0.05041196197271347
2022-01-30,0.011027465264002482
2022-01-31,-0.11233602153758208
2022-02-01,0.1284861005189126
2022-02-02,0.03537596621603336
2022-02-03,0.0732126469705619
2022-02-04,0.0879985912173402
2022-02-05,0.07915184686058446
2022-02-06,0.06057572364807129
2022-02-07,0.25346653004910086
2022-02-08,0.14374070492657748
2022-02-09,0.1619856003320442
2022-02-10,0.019792901842217697
2022-02-11,0.05559831492754878
2022-02-12,-0.06143799653420082
2022-02-13,0.2084325061124914
2022-02-14,0.00864599458873272
2022-02-15,0.02824566499242243
2022-02-16,0.08153255709580012
2022-02-17,0.04230643370572258
2022-02-18,0.011170594759707182
2022-02-19,-0.02098006010055542
2022-02-20,-0.01825729012489319
2022-02-21,-0.1466875907986663
2022-02-22,-0.0783995258808136
2022-02-23,-0.0302311581160341
2022-02-24,-0.17333445449670157
2022-02-25,0.12273513363755267
2022-02-26,-0.21547497020048254
2022-02-27,-0.28904000520706175
2022-02-28,0.07042196332191934
2022-03-01,0.07825279624565788
2022-03-02,0.025770083946340224
2022-03-03,0.05595398257518637
2022-03-04,0.17431035891492316
2022-03-05,-0.09251695520737592
2022-03-06,-0.25947615078517366
2022-03-07,0.1557770424418979
2022-03-08,0.08503824345608975
2022-03-09,0.16558352781801808
2022-03-10,0.10966406070760318
2022-03-11,-0.13590179107807301
2022-03-12,0.0022319912910461425
2022-03-13,-0.020766505828270547
2022-03-14,-0.04802269002665644
2022-03-15,0.046944292883078255
2022-03-16,0.09605198436313206
2022-03-17,0.12678295969963074
2022-03-18,-0.05038154643514882
2022-03-19,-0.2559955545834133
2022-03-20,0.015343626340230307
2022-03-21,0.0741713889516317
2022-03-22,0.07574771702289582
2022-03-23,-0.024886156998428645
2022-03-24,0.18179619312286377
2022-03-25,0.11175981966348794
2022-03-26,-0.11695559585795683
2022-03-27,0.1310092947062324
2022-03-28,0.15449818622234257
2022-03-29,0.08456091411778184
2022-03-30,0.24459746093661697
2022-03-31,0.12790270035083479
2022-04-01,-0.08457843376242596
2022-04-02,0.001276606321334839
2022-04-03,-0.01063064967884737
2022-04-04,-0.005470459875853166
2022-04-05,0.165868843043292
2022-04-06,-0.034307071613887
2022-04-07,0.028362553101032972
2022-04-08,-0.041368298530578614
2022-04-09,0.13560054557664053
2022-04-10,0.2826812948499407
2022-04-11,-0.12758260264116175
2022-04-12,0.023960621289487154
2022-04-13,0.04021511971950531
2022-04-14,0.04356497778730877
2022-04-15,0.06629519519351777
2022-04-16,-0.06728023716381618
2022-04-17,-0.054557376048144174
2022-04-18,-0.14808803289494615
2022-04-19,0.15080611861270407
2022-04-20,-0.006626443429426713
2022-04-21,0.18558009212667292
2022-04-22,-0.07019062874452123
2022-04-23,0.1793290236416985
2022-04-24,0.11834442284372118
2022-04-25,-0.028029732587860852
2022-04-26,0.06629592722112482
2022-04-27,0.016756051657151202
2022-04-28,0.07705869243062775
2022-04-29,-0.02467263387698753
2022-04-30,-0.09046986228541325
2022-05-01,0.012705257960728236
2022-05-02,-0.2724359319323585
2022-05-03,-0.0534918662160635
2022-05-04,0.045698030428452927
2022-05-05,0.0802302619196334
2022-05-06,-0.14121386789261026
2022-05-07,0.051247367492088906
2022-05-08,-0.24815902965409414
2022-05-09,-0.23535512924194335
2022-05-10,-0.0716545069426821
2022-05-11,-0.295918796821074
2022-05-12,-0.12581886017500465
2022-05-13,-0.050676235663039346
2022-05-14,0.05953667038365414
2022-05-15,-0.09309038817882538
2022-05-16,0.024932397736443415
2022-05-17,-0.04936144598152326
2022-05-18,-0.08680318662377655
2022-05-19,-0.03206322409889915
2022-05-20,-0.0065023648738861085
2022-05-21,-0.06263292829195659
2022-05-22,0.05245365465388579
2022-05-23,0.07605310022830963
2022-05-24,-0.10552678975191983
2022-05-25,0.007098085350460476
2022-05-26,-0.09319813778767219
2022-05-27,-0.09328088798421494
2022-05-28,-0.22206730463288046
2022-05-29,-0.0649546464284261
2022-05-30,0.11312499780987584
2022-05-31,0.03476018071174622
2022-06-01,-0.06340289657766168
2022-06-02,-0.2504093854926353
2022-06-03,-0.003407215294630631
2022-06-04,-0.0677310307820638
2022-06-05,-0.17626272241274515
2022-06-06,0.02840041080299689
2022-06-07,0.0021825317750897326
2022-06-08,-0.02049721300601959
2022-06-09,-0.07309230736323766
2022-06-10,-0.028204009749672628
2022-06-11,-0.1839059672572396
2022-06-12,-0.1821074454407943
2022-06-13,-0.40440818667411804
2022-06-14,-0.2778563653600627
2022-06-15,-0.16239287318854495
2022-06-16,-0.1032499629072845
2022-06-17,-0.10514989957727235
2022-06-18,-0.28888106197118757
2022-06-19,-0.11046122759580612
2022-06-20,-0.10449089723474839
2022-06-21,0.012407824135663216
2022-06-22,-0.036923430228637436
2022-06-23,-0.030682704810585295
2022-06-24,-0.05124896698527866
2022-06-25,-0.12961248954137167
2022-06-26,0.16087237000465393
2022-06-27,-0.10589116525191528
2022-06-28,-0.043407194316387177
2022-06-29,-0.18452987500599452
2022-06-30,-0.2844675116393031
2022-07-01,-0.03449293862689625
2022-07-02,-0.23550887192998612
2022-07-03,-0.15271871950891283
2022-07-04,-0.06320873945951462
2022-07-05,-0.12599706649780273
2022-07-06,-0.04116577377506331
2022-07-07,-0.06130467026920642
2022-07-08,0.04556264649046228
2022-07-09,-0.16430669029553732
2022-07-10,-0.09410026669502258
2022-07-11,-0.016044040943713898
2022-07-12,-0.10888663803537686
2022-07-13,-0.012012127786874771
2022-07-14,0.08784935414791108
2022-07-15,-0.0037122410535812378
2022-07-16,-0.061955315726143975
2022-07-17,-0.2518157921731472
2022-07-18,0.04534228109731907
2022-07-19,0.039855509996414185
2022-07-20,-0.0517527146159478
2022-07-21,-0.14761755513209923
2022-07-22,-0.13097397788711215
2022-07-23,-0.12928389127437884
2022-07-24,-0.2717959642410278
2022-07-25,-0.11327756534923207
2022-07-26,-0.10978296574424296
2022-07-27,0.04700017246333035
2022-07-28,-0.10977085854144807
2022-07-29,-0.043944844603538515
2022-07-30,0.16055230051279068
2022-07-31,-0.010082760682472816
2022-08-01,0.019710684106463476
2022-08-02,-0.08170467008043218
2022-08-03,0.02887605479423036
2022-08-04,-0.12175435640595177
2022-08-05,-0.1214667925467858
2022-08-06,0.07304567098617554
2022-08-07,0.009558839457375663
2022-08-08,-0.05551420881393108
2022-08-09,0.0118336447005002
2022-08-10,-0.11523215638266669
2022-08-11,0.027134953661167874
2022-08-12,-0.05451489196104162
2022-08-13,-0.09494131430983543
2022-08-14,-0.11147598624229431
2022-08-15,0.012427686918072584
2022-08-16,-0.2640638061058827
2022-08-17,-0.05102717379728953
2022-08-18,-0.25069036417537266
2022-08-19,-0.24462105490659414
2022-08-20,-0.06401656568050385
2022-08-21,0.3214598298072815
2022-08-22,-0.28317341273245605
2022-08-23,-0.17122993211854587
2022-08-24,-0.011154354943169489
2022-08-25,0.03219106377557267
2022-08-26,-0.10810228898411706
2022-08-27,-0.4271634633724506
2022-08-28,-0.16150809129079183
2022-08-29,-0.1228531359172449
2022-08-30,-0.14095798134803772
2022-08-31,-0.06311337351799011
2022-09-01,-0.10996773838996887
2022-09-02,0.03227317791718703
2022-09-03,-0.08005048334598541
2022-09-04,-0.3077896918569292
2022-09-05,0.03232074365383241
2022-09-06,0.13140912247555597
2022-09-07,-0.1958156412298029
2022-09-08,0.01389173143788388
2022-09-09,0.020248132348060607
2022-09-10,0.06664171814918518
2022-09-11,0.005078703165054321
2022-09-12,-0.08835277362511708
2022-09-13,0.015063870993871537
2022-09-14,-0.03903528574913267
2022-09-15,-0.11319488070227883
2022-09-16,-0.03528673325975736
2022-09-17,0.20651000036912806
2022-09-18,-0.056534621864557266
2022-09-19,-0.22279857552569846
2022-09-20,-0.05390356453982267
2022-09-21,-0.020096009661411417
2022-09-22,0.005226140220959981
2022-09-23,-0.14182292686568365
2022-09-24,-0.049662865260068106
2022-09-25,-0.145455283277175
2022-09-26,-0.2454252991141105
2022-09-27,-0.06909915533932773
2022-09-28,-0.07626139724029685
2022-09-29,-0.0010856032371520997
2022-09-30,0.021790229357205905
2022-10-01,-0.04454702138900757
2022-10-02,-0.4138421893119812
2022-10-03,-0.021787922556807355
2022-10-04,0.04173694252967834
2022-10-05,0.08356051368916288
2022-10-06,0.15910708296055698
2022-10-07,-0.08196302763251372
2022-10-08,-0.048328919543160334
2022-10-09,0.02006652525493077
2022-10-10,-0.10699126533433503
2022-10-11,-0.036997276002710515
2022-10-12,-0.134626419476743
2022-10-13,-0.07973503279236127
2022-10-14,0.029716777996938736
2022-10-15,0.12304539115805375
2022-10-16,0.2147277593612671
2022-10-17,0.030859991908073425
2022-10-18,-0.07686302459464883
2022-10-19,0.011851339016930532
2022-10-20,-0.023788955617458262
2022-10-21,-0.13406461477279663
2022-10-22,-0.10405448549672176
2022-10-23,0.05101644141333444
2022-10-24,-0.01437818365437644
2022-10-25,-0.09046639502048492
2022-10-26,-0.015737610367628243
2022-10-27,-0.03888598253142159
2022-10-28,-0.09117983346400053
2022-10-29,-0.02655876676241557
2022-10-30,0.022368069205965315
2022-10-31,-0.09741964104563691
2022-11-01,-0.06493568938711415
2022-11-02,0.01615186323199356
2022-11-03,-0.031236265544538146
2022-11-04,-0.10490976770718892
2022-11-05,-0.036722620851115176
2022-11-06,0.05749124950832791
2022-11-07,-0.13496659810726458
2022-11-08,-0.1549957161364348
2022-11-09,-0.2078910387479342
2022-11-10,-0.266664469434369
2022-11-11,-0.13795889717228008
2022-11-12,-0.08587033608380486
2022-11-13,-0.38616053972925457
2022-11-14,-0.07973547394459064
2022-11-15,-0.10174796452709273
2022-11-16,-0.23167668873409056
2022-11-17,-0.0638948849269322
2022-11-18,-0.22243255918676202
2022-11-19,-0.06771108839246961
2022-11-20,-0.20963945984840393
2022-11-21,-0.1277341112202289
2022-11-22,-0.06430717545040583
2022-11-23,-0.15239395086581892
2022-11-24,-0.07631426582149431
2022-11-25,-0.058879662884606256
2022-11-26,-0.055193295081456505
2022-11-27,-0.14906717836856842
2022-11-28,-0.18496748967604204
2022-11-29,-0.19905426664785905
2022-11-30,0.03187496724881624
2022-12-01,-0.058704474940896034
2022-12-02,-0.09751075047713059
2022-12-03,0.02124716980116708
2022-12-04,0.04784443974494934
2022-12-05,-0.16948223230885526
2022-12-06,-0.11895759199179855
2022-12-07,-0.1119522787630558
2022-12-08,-0.10134854593447276
2022-12-09,0.07433144612745805
2022-12-10,-0.21279837269532054
2022-12-11,0.00714179447719029
2022-12-12,-0.2892347023538921
2022-12-13,-0.11237558662891388
2022-12-14,-0.08568541299213063
2022-12-15,0.004198149556205386
2022-12-16,-0.08167542121848281
2022-12-17,0.0702628024986812
2022-12-18,-0.3246775819705083
2022-12-19,-0.07620000839233398
2022-12-20,-0.02925533428788185
2022-12-21,-0.07465755343437194
2022-12-22,-0.11156265195025954
2022-12-23,0.02511261168279146
2022-12-24,-0.15603938102722167
2022-12-25,0.048543211072683334
2022-12-26,-0.20953153118942724
2022-12-27,-0.16351484938671715
2022-12-28,-0.14155847924511608
2022-12-29,-0.13670649895301232
2022-12-30,-0.05383527874946594
2022-12-31,-0.4124653155987079
2023-01-01,0.284334937731425
2023-01-02,0.013823879176172716
2023-01-03,0.11906056869320752
2023-01-04,-0.21950686207184425
2023-01-05,-0.09565416324970334
2023-01-06,-0.08530720609884995
2023-01-07,0.09247362414995829
2023-01-08,-0.06563940644264221
2023-01-09,-0.1055322950300963
2023-01-10,-0.07101279497146606
2023-01-11,-0.051042090382492335
2023-01-12,0.1627673538667815
2023-01-13,0.007683830128775703
2023-01-14,-0.0675885130961736
2023-01-15,-0.3497947956386365
2023-01-16,0.16852890113566785
2023-01-17,0.00996539186924062
2023-01-18,0.09364832838376363
2023-01-19,0.06599477125752357
2023-01-20,-0.007526523926678826
2023-01-21,0.16922098994255066
2023-01-22,0.17980656226476033
2023-01-23,0.06541656012888308
2023-01-24,0.06914615014503742
2023-01-25,-0.034841583834754095
2023-01-26,-0.015685745498590302
2023-01-27,0.036652034746026095
2023-01-28,0.0014415542284647624
2023-01-29,0.07762770010874821
2023-01-30,0.09969153696176958
2023-01-31,-0.004084334291260818
2023-02-01,0.06879896918932597
2023-02-02,-0.06329371218095746
2023-02-03,-0.0686295875843535
2023-02-04,-0.029098890044472435
2023-02-05,-0.11432452499866486
2023-02-06,0.086635614963288
2023-02-07,-0.016858250444585627
2023-02-08,-0.06452103943194983
2023-02-09,-0.09190713301781685
2023-02-10,-0.2676865371790799
2023-02-11,-0.017387866973876953
2023-02-12,0.17986410228829636
2023-02-13,-0.1467449333307878
2023-02-14,-0.048214604457219444
2023-02-15,0.019751253774610615
2023-02-16,0.00400667389233907
2023-02-17,0.004377254595359166
2023-02-18,-0.23463366145179385
2023-02-19,0.06255281418561935
2023-02-20,-0.07190729320049286
2023-02-21,-0.028490972323495834
2023-02-22,-0.06303684282721135
2023-02-23,-0.10285628291795838
2023-02-24,-0.20254434334735075
2023-02-25,-0.1993911395902219
2023-02-26,0.025516019927130804
2023-02-27,0.010604642472177182
2023-02-28,-0.13134515236635677
2023-03-01,0.07997063519778075
2023-03-02,-0.15686303171618232
2023-03-03,-0.2334145947200496
2023-03-04,0.247957177956899
2023-03-05,-0.2829524318377177
2023-03-06,-0.0588245160725652
2023-03-07,-0.013803038813851096
2023-03-08,-0.000351402759552002
2023-03-09,-0.06772799272926486
2023-03-10,-0.1440506603406823
2023-03-11,-0.2635190466354633
2023-03-12,0.025395619869232177
2023-03-13,-0.09424204501238737
2023-03-14,-0.08904423063451594
2023-03-15,0.022282156944274902
2023-03-16,0.0338199802984794
2023-03-17,-0.030263992371382536
2023-03-18,0.07512846920225355
2023-03-19,-0.07241173982620239
2023-03-20,0.032067251893190235
2023-03-21,-0.06740027895340553
2023-03-22,-0.12196901629841517
2023-03-23,-0.04189310747164267
2023-03-24,0.004447262154685126
2023-03-25,-0.32430723466371236
2023-03-26,0.1954848368962606
2023-03-27,0.07173807002030887
2023-03-28,-0.08508027627550323
2023-03-29,0.0367065966129303
2023-03-30,0.06795756062682794
2023-03-31,0.037016380400884716
2023-04-01,-0.05389017180392617
2023-04-02,0.13792851993015834
2023-04-03,-0.03337513299092003
2023-04-04,-0.04218776044199022
2023-04-05,0.0933782239349521
2023-04-06,0.014731378959757941
2023-04-07,0.10463648712312854
2023-04-08,0.16489591201146445
2023-04-09,-0.004668757319450378
2023-04-10,-0.030616335178676405
2023-04-11,0.0549028088461678
2023-04-12,0.08097553421866219
2023-04-13,0.21721168211165895
2023-04-14,-0.0035302210272404187
2023-04-15,-0.17446818285518223
2023-04-16,-0.14317129437740034
2023-04-17,-0.10692243734184577
2023-04-18,0.12767861557729315
2023-04-19,-0.09924407837525853
2023-04-20,0.054371113960559554
2023-04-21,-0.18204047850200109
2023-04-22,-0.1905990719795227
2023-04-23,-0.3133566700495206
2023-04-24,-0.03499690183373385
2023-04-25,0.023160191873709362
2023-04-26,-0.1439429381672217
2023-04-27,0.02565981075167656
2023-04-28,0.04502236379517449
2023-04-29,0.011081425043252798
2023-04-30,0.16311379415648325
2023-05-01,-0.013598345897414467
2023-05-02,-0.1771634292602539
2023-05-03,-0.21543341470977007
2023-05-04,0.05136382072529894
2023-05-05,0.03517213225364685
2023-05-06,-0.14645913086439433
2023-05-07,-0.19580686550873977
2023-05-08,-0.12158143695663004
2023-05-09,-0.10831121106942494
2023-05-10,-0.015443924701575077
2023-05-11,-0.11743082350759364
2023-05-12,-0.07355604533638273
2023-05-13,-0.02568323016166687
2023-05-14,-0.19000115990638733
2023-05-15,-0.00498237102120011
2023-05-16,-0.014473679612894527
2023-05-17,-0.0039426665457468184
2023-05-18,0.04411976358720234
2023-05-19,-0.05511096864938736
2023-05-20,0.05443759368998664
2023-05-21,0.08782037496566772
2023-05-22,-0.10443236492574215
2023-05-23,0.01929060292655024
2023-05-24,-0.12735513114092642
2023-05-25,0.04346104328696792
2023-05-26,0.04154861535666124
2023-05-27,-0.09487313032150269
2023-05-28,0.25290390161367565
2023-05-29,-0.01364817923190547
2023-05-30,0.04287885180835066
2023-05-31,-0.02306771409862182
2023-06-01,-0.011505615326666063
2023-06-02,-0.057090955770621864
2023-06-03,0.051926072906045354
2023-06-04,-0.018070793151855467
2023-06-05,-0.08122919526967136
2023-06-06,-0.20308709144592285
2023-06-07,-0.16538216299929862
2023-06-08,-0.10901071989175046
2023-06-09,-0.013416928680319535
2023-06-10,-0.21106113046407698
2023-06-11,-0.09369507431983948
2023-06-12,-0.16946166434458323
2023-06-13,-0.10631696879863739
2023-06-14,-0.11154355914866337
2023-06-15,-0.1437577742432791
2023-06-16,-0.19322983611304806
2023-06-17,-0.0901226434442732
2023-06-18,0.007275232246943882
2023-06-19,-0.14480864776755278
2023-06-20,-0.011551319968466665
2023-06-21,0.1098884830669481
2023-06-22,0.029980957508087158
2023-06-23,0.028996618426575953
2023-06-24,-0.15820071571751645
2023-06-25,-0.029426832993825276
2023-06-26,0.12225728750228881
2023-06-27,0.06781792283058166
2023-06-28,-0.029339974834805445
2023-06-29,-0.005706806977589925
2023-06-30,-0.029693218008164438
2023-07-01,0.046594408651192985
2023-07-02,0.04610230127970378
2023-07-03,-0.05295886483884627
2023-07-04,-0.1172470014010157
2023-07-05,-0.0407427509088774
2023-07-06,-0.0056861648483881875
2023-07-07,-0.03747069046777837
2023-07-08,-0.18768897652626038
2023-07-09,0.22766909003257751
2023-07-10,-0.040087143431848556
2023-07-11,-0.11153723139029283
2023-07-12,-0.060355548858642576
2023-07-13,-0.09331456833594554
2023-07-14,0.06266957714960172
2023-07-15,-0.1367930355279342
2023-07-16,-0.10561510920524597
2023-07-17,-0.06287102572253493
2023-07-18,-0.025128872286189687
2023-07-19,0.022378312964593212
2023-07-20,0.02890494936390927
2023-07-21,-0.08443306386470795
2023-07-22,0.052614737302064896
2023-07-23,-0.07201435636071597
2023-07-24,-0.08660649508237839
2023-07-25,-0.003162144653258785
2023-07-26,-0.058301914975328266
2023-07-27,-0.08400751322002734
2023-07-28,-0.13736941904391883
2023-07-29,-0.14891238510608673
2023-07-30,-0.11052369475364685
2023-07-31,-0.08021462732745756
2023-08-01,-0.14979542765701026
2023-08-02,-0.06392265440987759
2023-08-03,-0.12113095097469562
2023-08-04,-0.08361520425037101
2023-08-05,0.13854481279850006
2023-08-06,-0.0613661899286158
2023-08-07,-0.07159637742572361
2023-08-08,0.0011109937321056018
2023-08-09,-0.10876755314330531
2023-08-10,-0.04167634646097819
2023-08-11,0.06753467076591083
2023-08-12,-0.08774496912956238
2023-08-13,0.03149423316905373
2023-08-14,-0.08826528254308198
2023-08-15,0.08040473290852138
2023-08-16,-0.013675358146429062
2023-08-17,-0.13034871738889944
2023-08-18,-0.33563688507786504
2023-08-19,-0.12560462667828515
2023-08-20,0.030986701740938073
2023-08-21,-0.10519234946480503
2023-08-22,-0.17966095870360732
2023-08-23,-0.2472023510015928
2023-08-24,-0.11376198286741553
2023-08-25,-0.019209595160050826
2023-08-26,-0.21884865164756775
2023-08-27,-0.08851994739638434
2023-08-28,-0.1277064231206786
2023-08-29,-0.07580609992146492
2023-08-30,0.041251351074738936
2023-08-31,-0.06494778600232355
2023-09-01,-0.038673796587520175
2023-09-02,-0.16136584227735346
2023-09-03,0.1250453939040502
2023-09-04,0.016476401994968283
2023-09-05,-0.09007993096210917
2023-09-06,-0.009922354981519175
2023-09-07,-0.20487584481163632
2023-09-08,-0.10295088986555735
2023-09-09,-0.269403186711398
2023-09-10,-0.20211952179670334
2023-09-11,-0.0691751529430521
2023-09-12,-0.2035631471210056
2023-09-13,0.051668777832618126
2023-09-14,-0.035643993931658124
2023-09-15,0.14659908620847595
2023-09-16,-0.24390417621249244
2023-09-17,-0.07773342728614807
2023-09-18,0.11131073913331758
2023-09-19,0.0467710280790925
2023-09-20,-0.03603317297023276
2023-09-21,-0.10895160564354488
2023-09-22,-0.14713527346557043
2023-09-23,-0.14102025654004968
2023-09-24,-0.24754358633704807
2023-09-25,-0.18923699171816716
2023-09-26,-0.01287339221347462
2023-09-27,-0.15935406973585486
2023-09-28,0.006382765441105284
2023-09-29,-0.045272384528760555
2023-09-30,-0.06679299473762512
2023-10-01,0.07479651978141383
2023-10-02,0.10419713530470343
2023-10-03,-0.1596101531615624
2023-10-04,0.06498303081168504
2023-10-05,-0.030970132540142727
2023-10-06,-0.08108046095250017
2023-10-07,-0.10765680144814883
2023-10-08,0.1321467413352086
2023-10-09,-0.04218436479568481
2023-10-10,-0.10482668238026756
2023-10-11,0.005838421412876674
2023-10-12,-0.15858597497441876
2023-10-13,-0.16364196240901946
2023-10-14,0.14169504537301905
2023-10-15,-0.10854608362371271
2023-10-16,-0.06086246586508221
2023-10-17,-0.014375127341649304
2023-10-18,0.03209143579006195
2023-10-19,-0.1691862914492102
2023-10-20,0.07310167243403773
2023-10-21,-0.06909807239259992
2023-10-22,0.03324421388762338
2023-10-23,-0.013904595185839941
2023-10-24,0.06588249802589416
2023-10-25,0.0618385619077927
2023-10-26,-0.05022623173652157
2023-10-27,-0.04512565883237924
2023-10-28,-0.2981991469860077
2023-10-29,0.03827259875833988
2023-10-30,0.05843713507056236
2023-10-31,-0.04152044137318929
2023-11-01,-0.031157185096998472
2023-11-02,0.09271887208842024
2023-11-03,0.09125097947461265
2023-11-04,-0.18991276994347572
2023-11-05,-0.03915674239397049
2023-11-06,-0.12079333736185442
2023-11-07,0.040156174916774035
2023-11-08,0.011708781752787846
2023-11-09,-0.04583581174031282
2023-11-10,0.037081510248318524
2023-11-11,-0.11706091807438777
2023-11-12,-0.04634797923705157
2023-11-13,-0.04709710299022614
2023-11-14,-0.10247897322361287
2023-11-15,-0.07919702398312556
2023-11-16,0.1142719139655431
2023-11-17,0.012848520562762306
2023-11-18,-0.3786128759384155
2023-11-19,-0.0884599860976724
2023-11-20,0.07833723479242467
2023-11-21,-0.06417988473549485
2023-11-22,-0.03156276174954006
2023-11-23,0.11448136116227796
2023-11-24,-0.0249740726022578
2023-11-25,-0.030536003907521567
2023-11-26,-0.09662848711013794
2023-11-27,-0.04515271024270491
2023-11-28,-0.0711716551047105
2023-11-29,-0.04195676783197805
2023-11-30,0.01446865175081336
2023-12-01,0.10502866005140638
2023-12-02,-0.013015031814575195
2023-12-03,0.13487712542215982
2023-12-04,0.11437061115315086
2023-12-05,0.08163327988116972
2023-12-06,0.14346416318227376
2023-12-07,-0.03150583177373029
2023-12-08,0.024337194859981537
2023-12-09,0.11223918795585633
2023-12-10,0.12028143956111027
2023-12-11,-0.0690396138981207
2023-12-12,0.1013975590467453
2023-12-13,0.023698116603650544
2023-12-14,-0.007118173335727893
2023-12-15,-0.040105955209583044
2023-12-16,-0.36373481899499893
2023-12-17,-0.0849418965252963
2023-12-18,0.09056863628449988
2023-12-19,0.08957882523536682
